Date,State,City,Fuel_Type,Price_Per_Liter
1996-06-01,West Bengal,Kolkata,Diesel,33.84
1996-06-01,Gujarat,Surat,Petrol,42.71
1996-06-01,Gujarat,Surat,Diesel,33.11
1996-06-01,Rajasthan,Jaipur,Petrol,42.04
1996-06-01,Rajasthan,Jaipur,Diesel,34.31
1996-06-01,Uttar Pradesh,Lucknow,Petrol,41.62
1996-06-01,Uttar Pradesh,Lucknow,Diesel,33.27
1996-07-01,Maharashtra,Mumbai,Petrol,44.36
1996-07-01,Maharashtra,Mumbai,Diesel,34.6
1996-07-01,Delhi,New Delhi,Petrol,41.15
1996-07-01,Delhi,New Delhi,Diesel,33.77
1996-07-01,Karnataka,Mysore,Petrol,41.51
1996-07-01,Karnataka,Mysore,Diesel,34.31
1996-07-01,Tamil Nadu,Chennai,Petrol,41.88
1996-07-01,Tamil Nadu,Chennai,Diesel,34.57
1996-07-01,West Bengal,Kolkata,Petrol,40.64
1996-07-01,West Bengal,Kolkata,Diesel,32.84
1996-07-01,Gujarat,Ahmedabad,Petrol,43.45
1996-07-01,Gujarat,Ahmedabad,Diesel,34.25
1996-07-01,Rajasthan,Jaipur,Petrol,42.31
1996-07-01,Rajasthan,Jaipur,Diesel,35.61
1996-07-01,Uttar Pradesh,Lucknow,Petrol,42.97
1996-07-01,Uttar Pradesh,Lucknow,Diesel,33.82
1996-08-01,Maharashtra,Mumbai,Petrol,45.81
1996-08-01,Maharashtra,Mumbai,Diesel,35.45
1996-08-01,Delhi,New Delhi,Petrol,43.99
1996-08-01,Delhi,New Delhi,Diesel,34.9
1996-08-01,Karnataka,Bangalore,Petrol,44.12
1996-08-01,Karnataka,Bangalore,Diesel,34.53
1996-08-01,Tamil Nadu,Chennai,Petrol,44.03
1996-08-01,Tamil Nadu,Chennai,Diesel,34.42
1996-08-01,West Bengal,Kolkata,Petrol,43.43
1996-08-01,West Bengal,Kolkata,Diesel,36.18
1996-08-01,Gujarat,Ahmedabad,Petrol,41.94
1996-08-01,Gujarat,Ahmedabad,Diesel,33.53
1996-08-01,Rajasthan,Udaipur,Petrol,44.37
1996-08-01,Rajasthan,Udaipur,Diesel,35.16
1996-08-01,Uttar Pradesh,Kanpur,Petrol,43.0
1996-08-01,Uttar Pradesh,Kanpur,Diesel,34.87
1996-09-01,Maharashtra,Pune,Petrol,44.56
1996-09-01,Maharashtra,Pune,Diesel,37.03
1996-09-01,Delhi,New Delhi,Petrol,47.4
1996-09-01,Delhi,New Delhi,Diesel,37.96
1996-09-01,Karnataka,Mysore,Petrol,45.25
1996-09-01,Karnataka,Mysore,Diesel,34.98
1996-09-01,Tamil Nadu,Coimbatore,Petrol,45.13
1996-09-01,Tamil Nadu,Coimbatore,Diesel,34.75
1996-09-01,West Bengal,Kolkata,Petrol,46.26
1996-09-01,West Bengal,Kolkata,Diesel,36.11
1996-09-01,Gujarat,Surat,Petrol,43.77
1996-09-01,Gujarat,Surat,Diesel,36.8
1996-09-01,Rajasthan,Udaipur,Petrol,43.34
1996-09-01,Rajasthan,Udaipur,Diesel,36.16
1996-09-01,Uttar Pradesh,Kanpur,Petrol,44.79
1996-09-01,Uttar Pradesh,Kanpur,Diesel,36.87
1996-10-01,Maharashtra,Pune,Petrol,44.25
1996-10-01,Maharashtra,Pune,Diesel,37.2
1996-10-01,Delhi,New Delhi,Petrol,47.5
1996-10-01,Delhi,New Delhi,Diesel,37.11
1996-10-01,Karnataka,Bangalore,Petrol,44.27
1996-10-01,Karnataka,Bangalore,Diesel,36.89
1996-10-01,Tamil Nadu,Coimbatore,Petrol,46.16
1996-10-01,Tamil Nadu,Coimbatore,Diesel,36.17
1996-10-01,West Bengal,Darjeeling,Petrol,44.36
1996-10-01,West Bengal,Darjeeling,Diesel,36.26
1996-10-01,Gujarat,Ahmedabad,Petrol,46.39
1996-10-01,Gujarat,Ahmedabad,Diesel,36.23
1996-10-01,Rajasthan,Jaipur,Petrol,45.31
1996-10-01,Rajasthan,Jaipur,Diesel,35.6
1996-10-01,Uttar Pradesh,Lucknow,Petrol,45.48
1996-10-01,Uttar Pradesh,Lucknow,Diesel,35.9
1996-11-01,Maharashtra,Nagpur,Petrol,46.51
1996-11-01,Maharashtra,Nagpur,Diesel,37.27
1996-11-01,Delhi,New Delhi,Petrol,43.16
1996-11-01,Delhi,New Delhi,Diesel,36.2
1996-11-01,Karnataka,Bangalore,Petrol,45.01
1996-11-01,Karnataka,Bangalore,Diesel,35.81
1996-11-01,Tamil Nadu,Chennai,Petrol,45.56
1996-11-01,Tamil Nadu,Chennai,Diesel,36.01
1996-11-01,West Bengal,Kolkata,Petrol,44.29
1996-11-01,West Bengal,Kolkata,Diesel,36.49
1996-11-01,Gujarat,Ahmedabad,Petrol,44.54
1996-11-01,Gujarat,Ahmedabad,Diesel,35.12
1996-11-01,Rajasthan,Jaipur,Petrol,43.77
1996-11-01,Rajasthan,Jaipur,Diesel,34.95
1996-11-01,Uttar Pradesh,Lucknow,Petrol,43.91
1996-11-01,Uttar Pradesh,Lucknow,Diesel,33.83
1996-12-01,Maharashtra,Mumbai,Petrol,46.22
1996-12-01,Maharashtra,Mumbai,Diesel,37.85
1996-12-01,Delhi,New Delhi,Petrol,47.32
1996-12-01,Delhi,New Delhi,Diesel,36.9
1996-12-01,Karnataka,Bangalore,Petrol,44.15
1996-12-01,Karnataka,Bangalore,Diesel,34.91
1996-12-01,Tamil Nadu,Coimbatore,Petrol,46.66
1996-12-01,Tamil Nadu,Coimbatore,Diesel,35.85
1996-12-01,West Bengal,Darjeeling,Petrol,46.56
1996-12-01,West Bengal,Darjeeling,Diesel,37.58
1996-12-01,Gujarat,Ahmedabad,Petrol,47.9
1996-12-01,Gujarat,Ahmedabad,Diesel,36.53
1996-12-01,Rajasthan,Jaipur,Petrol,45.63
1996-12-01,Rajasthan,Jaipur,Diesel,36.8
1996-12-01,Uttar Pradesh,Kanpur,Petrol,44.59
1996-12-01,Uttar Pradesh,Kanpur,Diesel,36.3
1997-01-01,Maharashtra,Pune,Petrol,45.89
1997-01-01,Maharashtra,Pune,Diesel,37.26
1997-01-01,Delhi,New Delhi,Petrol,45.2
1997-01-01,Delhi,New Delhi,Diesel,35.85
1997-01-01,Karnataka,Bangalore,Petrol,47.14
1997-01-01,Karnataka,Bangalore,Diesel,38.29
1997-01-01,Tamil Nadu,Coimbatore,Petrol,42.62
1997-01-01,Tamil Nadu,Coimbatore,Diesel,34.22
1997-01-01,West Bengal,Kolkata,Petrol,45.56
1997-01-01,West Bengal,Kolkata,Diesel,36.88
1997-01-01,Gujarat,Surat,Petrol,43.23
1997-01-01,Gujarat,Surat,Diesel,34.27
1997-01-01,Rajasthan,Jaipur,Petrol,46.0
1997-01-01,Rajasthan,Jaipur,Diesel,34.29
1997-01-01,Uttar Pradesh,Lucknow,Petrol,47.32
1997-01-01,Uttar Pradesh,Lucknow,Diesel,37.45
1997-02-01,Maharashtra,Mumbai,Petrol,42.63
1997-02-01,Maharashtra,Mumbai,Diesel,33.71
1997-02-01,Delhi,New Delhi,Petrol,42.83
1997-02-01,Delhi,New Delhi,Diesel,36.52
1997-02-01,Karnataka,Mysore,Petrol,43.95
1997-02-01,Karnataka,Mysore,Diesel,35.12
1997-02-01,Tamil Nadu,Coimbatore,Petrol,43.57
1997-02-01,Tamil Nadu,Coimbatore,Diesel,35.05
1997-02-01,West Bengal,Darjeeling,Petrol,44.99
1997-02-01,West Bengal,Darjeeling,Diesel,34.57
1997-02-01,Gujarat,Surat,Petrol,43.58
1997-02-01,Gujarat,Surat,Diesel,33.27
1997-02-01,Rajasthan,Jaipur,Petrol,42.91
1997-02-01,Rajasthan,Jaipur,Diesel,33.6
1997-02-01,Uttar Pradesh,Lucknow,Petrol,42.72
1997-02-01,Uttar Pradesh,Lucknow,Diesel,35.96
1997-03-01,Maharashtra,Nagpur,Petrol,44.88
1997-03-01,Maharashtra,Nagpur,Diesel,35.62
1997-03-01,Delhi,New Delhi,Petrol,42.16
1997-03-01,Delhi,New Delhi,Diesel,33.56
1997-03-01,Karnataka,Bangalore,Petrol,41.46
1997-03-01,Karnataka,Bangalore,Diesel,33.71
1997-03-01,Tamil Nadu,Coimbatore,Petrol,42.1
1997-03-01,Tamil Nadu,Coimbatore,Diesel,34.02
1997-03-01,West Bengal,Darjeeling,Petrol,40.76
1997-03-01,West Bengal,Darjeeling,Diesel,32.81
1997-03-01,Gujarat,Surat,Petrol,42.73
1997-03-01,Gujarat,Surat,Diesel,32.92
1997-03-01,Rajasthan,Udaipur,Petrol,43.51
1997-03-01,Rajasthan,Udaipur,Diesel,35.71
1997-03-01,Uttar Pradesh,Lucknow,Petrol,41.98
1997-03-01,Uttar Pradesh,Lucknow,Diesel,32.42
1997-04-01,Maharashtra,Nagpur,Petrol,42.97
1997-04-01,Maharashtra,Nagpur,Diesel,34.51
1997-04-01,Delhi,New Delhi,Petrol,41.54
1997-04-01,Delhi,New Delhi,Diesel,33.46
1997-04-01,Karnataka,Bangalore,Petrol,40.8
1997-04-01,Karnataka,Bangalore,Diesel,31.69
1997-04-01,Tamil Nadu,Coimbatore,Petrol,42.59
1997-04-01,Tamil Nadu,Coimbatore,Diesel,33.37
1997-04-01,West Bengal,Kolkata,Petrol,40.56
1997-04-01,West Bengal,Kolkata,Diesel,30.49
1997-04-01,Gujarat,Ahmedabad,Petrol,42.5
1997-04-01,Gujarat,Ahmedabad,Diesel,33.92
1997-04-01,Rajasthan,Udaipur,Petrol,42.54
1997-04-01,Rajasthan,Udaipur,Diesel,33.72
1997-04-01,Uttar Pradesh,Kanpur,Petrol,39.89
1997-04-01,Uttar Pradesh,Kanpur,Diesel,32.2
1997-05-01,Maharashtra,Nagpur,Petrol,43.32
1997-05-01,Maharashtra,Nagpur,Diesel,33.66
1997-05-01,Delhi,New Delhi,Petrol,42.58
1997-05-01,Delhi,New Delhi,Diesel,32.99
1997-05-01,Karnataka,Bangalore,Petrol,43.87
1997-05-01,Karnataka,Bangalore,Diesel,34.42
1997-05-01,Tamil Nadu,Coimbatore,Petrol,42.95
1997-05-01,Tamil Nadu,Coimbatore,Diesel,33.36
1997-05-01,West Bengal,Darjeeling,Petrol,41.15
1997-05-01,West Bengal,Darjeeling,Diesel,33.38
1997-05-01,Gujarat,Ahmedabad,Petrol,42.32
1997-05-01,Gujarat,Ahmedabad,Diesel,31.69
1997-05-01,Rajasthan,Udaipur,Petrol,43.99
1997-05-01,Rajasthan,Udaipur,Diesel,34.04
1997-05-01,Uttar Pradesh,Lucknow,Petrol,41.97
1997-05-01,Uttar Pradesh,Lucknow,Diesel,32.77
1997-06-01,Maharashtra,Mumbai,Petrol,40.24
1997-06-01,Maharashtra,Mumbai,Diesel,30.64
1997-06-01,Delhi,New Delhi,Petrol,42.91
1997-06-01,Delhi,New Delhi,Diesel,32.61
1997-06-01,Karnataka,Mysore,Petrol,40.88
1997-06-01,Karnataka,Mysore,Diesel,32.84
1997-06-01,Tamil Nadu,Coimbatore,Petrol,41.61
1997-06-01,Tamil Nadu,Coimbatore,Diesel,32.82
1997-06-01,West Bengal,Kolkata,Petrol,41.66
1997-06-01,West Bengal,Kolkata,Diesel,33.39
1997-06-01,Gujarat,Surat,Petrol,40.0
1997-06-01,Gujarat,Surat,Diesel,30.59
1997-06-01,Rajasthan,Jaipur,Petrol,41.62
1997-06-01,Rajasthan,Jaipur,Diesel,31.54
1997-06-01,Uttar Pradesh,Lucknow,Petrol,39.63
1997-06-01,Uttar Pradesh,Lucknow,Diesel,30.66
1997-07-01,Maharashtra,Mumbai,Petrol,43.52
1997-07-01,Maharashtra,Mumbai,Diesel,32.44
1997-07-01,Delhi,New Delhi,Petrol,39.61
1997-07-01,Delhi,New Delhi,Diesel,31.09
1997-07-01,Karnataka,Mysore,Petrol,41.84
1997-07-01,Karnataka,Mysore,Diesel,35.3
1997-07-01,Tamil Nadu,Coimbatore,Petrol,40.59
1997-07-01,Tamil Nadu,Coimbatore,Diesel,34.08
1997-07-01,West Bengal,Kolkata,Petrol,42.73
1997-07-01,West Bengal,Kolkata,Diesel,33.12
1997-07-01,Gujarat,Surat,Petrol,40.31
1997-07-01,Gujarat,Surat,Diesel,33.47
1997-07-01,Rajasthan,Udaipur,Petrol,41.32
1997-07-01,Rajasthan,Udaipur,Diesel,31.77
1997-07-01,Uttar Pradesh,Lucknow,Petrol,41.57
1997-07-01,Uttar Pradesh,Lucknow,Diesel,33.54
1997-08-01,Maharashtra,Nagpur,Petrol,42.88
1997-08-01,Maharashtra,Nagpur,Diesel,33.31
1997-08-01,Delhi,New Delhi,Petrol,43.15
1997-08-01,Delhi,New Delhi,Diesel,34.53
1997-08-01,Karnataka,Bangalore,Petrol,43.09
1997-08-01,Karnataka,Bangalore,Diesel,33.73
1997-08-01,Tamil Nadu,Chennai,Petrol,42.3
1997-08-01,Tamil Nadu,Chennai,Diesel,31.6
1997-08-01,West Bengal,Kolkata,Petrol,42.37
1997-08-01,West Bengal,Kolkata,Diesel,32.91
1997-08-01,Gujarat,Ahmedabad,Petrol,42.81
1997-08-01,Gujarat,Ahmedabad,Diesel,34.13
1997-08-01,Rajasthan,Jaipur,Petrol,41.22
1997-08-01,Rajasthan,Jaipur,Diesel,33.01
1997-08-01,Uttar Pradesh,Lucknow,Petrol,41.01
1997-08-01,Uttar Pradesh,Lucknow,Diesel,31.61
1997-09-01,Maharashtra,Nagpur,Petrol,43.43
1997-09-01,Maharashtra,Nagpur,Diesel,32.64
1997-09-01,Delhi,New Delhi,Petrol,44.54
1997-09-01,Delhi,New Delhi,Diesel,33.69
1997-09-01,Karnataka,Mysore,Petrol,41.9
1997-09-01,Karnataka,Mysore,Diesel,32.93
1997-09-01,Tamil Nadu,Chennai,Petrol,43.0
1997-09-01,Tamil Nadu,Chennai,Diesel,32.17
1997-09-01,West Bengal,Kolkata,Petrol,40.35
1997-09-01,West Bengal,Kolkata,Diesel,32.77
1997-09-01,Gujarat,Surat,Petrol,43.17
1997-09-01,Gujarat,Surat,Diesel,32.59
1997-09-01,Rajasthan,Udaipur,Petrol,42.32
1997-09-01,Rajasthan,Udaipur,Diesel,32.47
1997-09-01,Uttar Pradesh,Kanpur,Petrol,40.53
1997-09-01,Uttar Pradesh,Kanpur,Diesel,30.74
1997-10-01,Maharashtra,Nagpur,Petrol,42.21
1997-10-01,Maharashtra,Nagpur,Diesel,33.51
1997-10-01,Delhi,New Delhi,Petrol,42.17
1997-10-01,Delhi,New Delhi,Diesel,34.82
1997-10-01,Karnataka,Mysore,Petrol,44.75
1997-10-01,Karnataka,Mysore,Diesel,33.86
1997-10-01,Tamil Nadu,Coimbatore,Petrol,41.94
1997-10-01,Tamil Nadu,Coimbatore,Diesel,34.1
1997-10-01,West Bengal,Kolkata,Petrol,44.65
1997-10-01,West Bengal,Kolkata,Diesel,35.62
1997-10-01,Gujarat,Ahmedabad,Petrol,40.98
1997-10-01,Gujarat,Ahmedabad,Diesel,33.38
1997-10-01,Rajasthan,Jaipur,Petrol,42.97
1997-10-01,Rajasthan,Jaipur,Diesel,34.47
1997-10-01,Uttar Pradesh,Lucknow,Petrol,43.33
1997-10-01,Uttar Pradesh,Lucknow,Diesel,32.41
1997-11-01,Maharashtra,Pune,Petrol,40.5
1997-11-01,Maharashtra,Pune,Diesel,32.41
1997-11-01,Delhi,New Delhi,Petrol,44.38
1997-11-01,Delhi,New Delhi,Diesel,33.66
1997-11-01,Karnataka,Bangalore,Petrol,41.77
1997-11-01,Karnataka,Bangalore,Diesel,33.66
1997-11-01,Tamil Nadu,Coimbatore,Petrol,40.82
1997-11-01,Tamil Nadu,Coimbatore,Diesel,33.95
1997-11-01,West Bengal,Darjeeling,Petrol,42.65
1997-11-01,West Bengal,Darjeeling,Diesel,32.97
1997-11-01,Gujarat,Ahmedabad,Petrol,43.52
1997-11-01,Gujarat,Ahmedabad,Diesel,35.31
1997-11-01,Rajasthan,Udaipur,Petrol,43.77
1997-11-01,Rajasthan,Udaipur,Diesel,33.22
1997-11-01,Uttar Pradesh,Lucknow,Petrol,41.5
1997-11-01,Uttar Pradesh,Lucknow,Diesel,34.83
1997-12-01,Maharashtra,Mumbai,Petrol,41.86
1997-12-01,Maharashtra,Mumbai,Diesel,34.25
1997-12-01,Delhi,New Delhi,Petrol,41.78
1997-12-01,Delhi,New Delhi,Diesel,32.34
1997-12-01,Karnataka,Bangalore,Petrol,39.95
1997-12-01,Karnataka,Bangalore,Diesel,30.78
1997-12-01,Tamil Nadu,Coimbatore,Petrol,39.55
1997-12-01,Tamil Nadu,Coimbatore,Diesel,30.75
1997-12-01,West Bengal,Kolkata,Petrol,40.81
1997-12-01,West Bengal,Kolkata,Diesel,31.19
1997-12-01,Gujarat,Ahmedabad,Petrol,42.5
1997-12-01,Gujarat,Ahmedabad,Diesel,33.8
1997-12-01,Rajasthan,Jaipur,Petrol,41.78
1997-12-01,Rajasthan,Jaipur,Diesel,33.9
1997-12-01,Uttar Pradesh,Lucknow,Petrol,41.87
1997-12-01,Uttar Pradesh,Lucknow,Diesel,31.78
1998-01-01,Maharashtra,Nagpur,Petrol,40.6
1998-01-01,Maharashtra,Nagpur,Diesel,31.85
1998-01-01,Delhi,New Delhi,Petrol,38.03
1998-01-01,Delhi,New Delhi,Diesel,32.03
1998-01-01,Karnataka,Bangalore,Petrol,38.73
1998-01-01,Karnataka,Bangalore,Diesel,30.61
1998-01-01,Tamil Nadu,Coimbatore,Petrol,37.09
1998-01-01,Tamil Nadu,Coimbatore,Diesel,29.5
1998-01-01,West Bengal,Kolkata,Petrol,40.2
1998-01-01,West Bengal,Kolkata,Diesel,30.5
1998-01-01,Gujarat,Ahmedabad,Petrol,39.02
1998-01-01,Gujarat,Ahmedabad,Diesel,30.48
1998-01-01,Rajasthan,Udaipur,Petrol,37.48
1998-01-01,Rajasthan,Udaipur,Diesel,31.36
1998-01-01,Uttar Pradesh,Lucknow,Petrol,36.85
1998-01-01,Uttar Pradesh,Lucknow,Diesel,30.74
1998-02-01,Maharashtra,Pune,Petrol,37.55
1998-02-01,Maharashtra,Pune,Diesel,30.3
1998-02-01,Delhi,New Delhi,Petrol,36.88
1998-02-01,Delhi,New Delhi,Diesel,29.62
1998-02-01,Karnataka,Mysore,Petrol,38.77
1998-02-01,Karnataka,Mysore,Diesel,30.74
1998-02-01,Tamil Nadu,Coimbatore,Petrol,37.25
1998-02-01,Tamil Nadu,Coimbatore,Diesel,31.01
1998-02-01,West Bengal,Kolkata,Petrol,38.64
1998-02-01,West Bengal,Kolkata,Diesel,30.38
1998-02-01,Gujarat,Surat,Petrol,39.65
1998-02-01,Gujarat,Surat,Diesel,31.8
1998-02-01,Rajasthan,Udaipur,Petrol,35.99
1998-02-01,Rajasthan,Udaipur,Diesel,30.35
1998-02-01,Uttar Pradesh,Lucknow,Petrol,37.98
1998-02-01,Uttar Pradesh,Lucknow,Diesel,29.62
1998-03-01,Maharashtra,Mumbai,Petrol,35.43
1998-03-01,Maharashtra,Mumbai,Diesel,27.56
1998-03-01,Delhi,New Delhi,Petrol,36.84
1998-03-01,Delhi,New Delhi,Diesel,27.9
1998-03-01,Karnataka,Mysore,Petrol,37.02
1998-03-01,Karnataka,Mysore,Diesel,29.28
1998-03-01,Tamil Nadu,Coimbatore,Petrol,38.43
1998-03-01,Tamil Nadu,Coimbatore,Diesel,27.85
1998-03-01,West Bengal,Darjeeling,Petrol,38.12
1998-03-01,West Bengal,Darjeeling,Diesel,29.38
1998-03-01,Gujarat,Ahmedabad,Petrol,37.52
1998-03-01,Gujarat,Ahmedabad,Diesel,29.59
1998-03-01,Rajasthan,Udaipur,Petrol,39.24
1998-03-01,Rajasthan,Udaipur,Diesel,30.32
1998-03-01,Uttar Pradesh,Lucknow,Petrol,36.96
1998-03-01,Uttar Pradesh,Lucknow,Diesel,29.54
1998-04-01,Maharashtra,Mumbai,Petrol,36.19
1998-04-01,Maharashtra,Mumbai,Diesel,29.54
1998-04-01,Delhi,New Delhi,Petrol,37.07
1998-04-01,Delhi,New Delhi,Diesel,27.23
1998-04-01,Karnataka,Bangalore,Petrol,39.1
1998-04-01,Karnataka,Bangalore,Diesel,30.21
1998-04-01,Tamil Nadu,Coimbatore,Petrol,39.07
1998-04-01,Tamil Nadu,Coimbatore,Diesel,31.74
1998-04-01,West Bengal,Kolkata,Petrol,36.77
1998-04-01,West Bengal,Kolkata,Diesel,28.67
1998-04-01,Gujarat,Surat,Petrol,36.62
1998-04-01,Gujarat,Surat,Diesel,30.69
1998-04-01,Rajasthan,Jaipur,Petrol,37.23
1998-04-01,Rajasthan,Jaipur,Diesel,30.41
1998-04-01,Uttar Pradesh,Lucknow,Petrol,37.92
1998-04-01,Uttar Pradesh,Lucknow,Diesel,28.81
1998-05-01,Maharashtra,Nagpur,Petrol,39.57
1998-05-01,Maharashtra,Nagpur,Diesel,30.21
1998-05-01,Delhi,New Delhi,Petrol,36.96
1998-05-01,Delhi,New Delhi,Diesel,29.97
1998-05-01,Karnataka,Bangalore,Petrol,36.16
1998-05-01,Karnataka,Bangalore,Diesel,27.96
1998-05-01,Tamil Nadu,Chennai,Petrol,40.36
1998-05-01,Tamil Nadu,Chennai,Diesel,31.94
1998-05-01,West Bengal,Darjeeling,Petrol,38.09
1998-05-01,West Bengal,Darjeeling,Diesel,29.19
1998-05-01,Gujarat,Surat,Petrol,39.52
1998-05-01,Gujarat,Surat,Diesel,31.52
1998-05-01,Rajasthan,Udaipur,Petrol,36.71
1998-05-01,Rajasthan,Udaipur,Diesel,29.07
1998-05-01,Uttar Pradesh,Kanpur,Petrol,38.61
1998-05-01,Uttar Pradesh,Kanpur,Diesel,30.88
1998-06-01,Maharashtra,Mumbai,Petrol,37.3
1998-06-01,Maharashtra,Mumbai,Diesel,27.88
1998-06-01,Delhi,New Delhi,Petrol,37.54
1998-06-01,Delhi,New Delhi,Diesel,27.6
1998-06-01,Karnataka,Bangalore,Petrol,38.75
1998-06-01,Karnataka,Bangalore,Diesel,30.42
1998-06-01,Tamil Nadu,Chennai,Petrol,36.94
1998-06-01,Tamil Nadu,Chennai,Diesel,31.0
1998-06-01,West Bengal,Kolkata,Petrol,35.44
1998-06-01,West Bengal,Kolkata,Diesel,28.73
1998-06-01,Gujarat,Surat,Petrol,38.29
1998-06-01,Gujarat,Surat,Diesel,29.07
1998-06-01,Rajasthan,Jaipur,Petrol,37.22
1998-06-01,Rajasthan,Jaipur,Diesel,28.26
1998-06-01,Uttar Pradesh,Lucknow,Petrol,35.3
1998-06-01,Uttar Pradesh,Lucknow,Diesel,27.04
1998-07-01,Maharashtra,Pune,Petrol,37.28
1998-07-01,Maharashtra,Pune,Diesel,29.66
1998-07-01,Delhi,New Delhi,Petrol,39.97
1998-07-01,Delhi,New Delhi,Diesel,28.68
1998-07-01,Karnataka,Mysore,Petrol,37.96
1998-07-01,Karnataka,Mysore,Diesel,27.93
1998-07-01,Tamil Nadu,Coimbatore,Petrol,36.52
1998-07-01,Tamil Nadu,Coimbatore,Diesel,29.01
1998-07-01,West Bengal,Darjeeling,Petrol,37.22
1998-07-01,West Bengal,Darjeeling,Diesel,28.41
1998-07-01,Gujarat,Surat,Petrol,38.76
1998-07-01,Gujarat,Surat,Diesel,28.47
1998-07-01,Rajasthan,Jaipur,Petrol,37.79
1998-07-01,Rajasthan,Jaipur,Diesel,30.82
1998-07-01,Uttar Pradesh,Lucknow,Petrol,37.58
1998-07-01,Uttar Pradesh,Lucknow,Diesel,30.56
1998-08-01,Maharashtra,Mumbai,Petrol,34.67
1998-08-01,Maharashtra,Mumbai,Diesel,28.69
1998-08-01,Delhi,New Delhi,Petrol,35.6
1998-08-01,Delhi,New Delhi,Diesel,27.16
1998-08-01,Karnataka,Mysore,Petrol,34.32
1998-08-01,Karnataka,Mysore,Diesel,29.19
1998-08-01,Tamil Nadu,Coimbatore,Petrol,35.81
1998-08-01,Tamil Nadu,Coimbatore,Diesel,29.05
1998-08-01,West Bengal,Darjeeling,Petrol,36.27
1998-08-01,West Bengal,Darjeeling,Diesel,28.53
1998-08-01,Gujarat,Surat,Petrol,36.04
1998-08-01,Gujarat,Surat,Diesel,29.61
1998-08-01,Rajasthan,Udaipur,Petrol,35.06
1998-08-01,Rajasthan,Udaipur,Diesel,28.45
1998-08-01,Uttar Pradesh,Lucknow,Petrol,36.39
1998-08-01,Uttar Pradesh,Lucknow,Diesel,29.22
1998-09-01,Maharashtra,Pune,Petrol,36.06
1998-09-01,Maharashtra,Pune,Diesel,29.26
1998-09-01,Delhi,New Delhi,Petrol,36.96
1998-09-01,Delhi,New Delhi,Diesel,28.05
1998-09-01,Karnataka,Bangalore,Petrol,38.52
1998-09-01,Karnataka,Bangalore,Diesel,31.22
1998-09-01,Tamil Nadu,Chennai,Petrol,37.42
1998-09-01,Tamil Nadu,Chennai,Diesel,30.93
1998-09-01,West Bengal,Kolkata,Petrol,35.73
1998-09-01,West Bengal,Kolkata,Diesel,28.98
1998-09-01,Gujarat,Surat,Petrol,36.83
1998-09-01,Gujarat,Surat,Diesel,27.88
1998-09-01,Rajasthan,Udaipur,Petrol,38.33
1998-09-01,Rajasthan,Udaipur,Diesel,28.09
1998-09-01,Uttar Pradesh,Kanpur,Petrol,37.59
1998-09-01,Uttar Pradesh,Kanpur,Diesel,28.79
1998-10-01,Maharashtra,Mumbai,Petrol,35.54
1998-10-01,Maharashtra,Mumbai,Diesel,29.16
1998-10-01,Delhi,New Delhi,Petrol,37.4
1998-10-01,Delhi,New Delhi,Diesel,29.62
1998-10-01,Karnataka,Bangalore,Petrol,38.71
1998-10-01,Karnataka,Bangalore,Diesel,30.82
1998-10-01,Tamil Nadu,Coimbatore,Petrol,36.14
1998-10-01,Tamil Nadu,Coimbatore,Diesel,28.46
1998-10-01,West Bengal,Kolkata,Petrol,37.22
1998-10-01,West Bengal,Kolkata,Diesel,29.54
1998-10-01,Gujarat,Surat,Petrol,37.09
1998-10-01,Gujarat,Surat,Diesel,29.91
1998-10-01,Rajasthan,Jaipur,Petrol,36.18
1998-10-01,Rajasthan,Jaipur,Diesel,27.35
1998-10-01,Uttar Pradesh,Kanpur,Petrol,38.02
1998-10-01,Uttar Pradesh,Kanpur,Diesel,29.49
1998-11-01,Maharashtra,Mumbai,Petrol,38.6
1998-11-01,Maharashtra,Mumbai,Diesel,29.45
1998-11-01,Delhi,New Delhi,Petrol,35.24
1998-11-01,Delhi,New Delhi,Diesel,27.23
1998-11-01,Karnataka,Bangalore,Petrol,36.98
1998-11-01,Karnataka,Bangalore,Diesel,29.47
1998-11-01,Tamil Nadu,Chennai,Petrol,36.71
1998-11-01,Tamil Nadu,Chennai,Diesel,29.03
1998-11-01,West Bengal,Kolkata,Petrol,35.82
1998-11-01,West Bengal,Kolkata,Diesel,29.65
1998-11-01,Gujarat,Surat,Petrol,36.41
1998-11-01,Gujarat,Surat,Diesel,29.26
1998-11-01,Rajasthan,Udaipur,Petrol,37.98
1998-11-01,Rajasthan,Udaipur,Diesel,27.41
1998-11-01,Uttar Pradesh,Lucknow,Petrol,37.75
1998-11-01,Uttar Pradesh,Lucknow,Diesel,28.57
1998-12-01,Maharashtra,Nagpur,Petrol,37.2
1998-12-01,Maharashtra,Nagpur,Diesel,26.62
1998-12-01,Delhi,New Delhi,Petrol,34.87
1998-12-01,Delhi,New Delhi,Diesel,28.9
1998-12-01,Karnataka,Bangalore,Petrol,36.93
1998-12-01,Karnataka,Bangalore,Diesel,28.59
1998-12-01,Tamil Nadu,Coimbatore,Petrol,34.93
1998-12-01,Tamil Nadu,Coimbatore,Diesel,28.0
1998-12-01,West Bengal,Darjeeling,Petrol,32.95
1998-12-01,West Bengal,Darjeeling,Diesel,24.83
1998-12-01,Gujarat,Surat,Petrol,34.09
